team,season,name,gameId,playerTeam,opposingTeam,home_or_away,gameDate,position,situation,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
S.J,2008,S.J,2008020075,S.J,PHI,HOME,20081018,Team Level,4on5,0.0,0.25,0.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S.J,2008,S.J,2008020075,S.J,PHI,HOME,20081018,Team Level,5on4,0.9788,0.95,0.9375,342.0,10.562,1.202,0.82,2.377,0.377,6.474,3.749,1.161,1.202,1.161,9.0,6.0,4.0,19.0,1.0,1.0,0.0,1.0,1.0,4.0,7.0,8.0,14.0,0.0,0.0,4.0,0.0,0.0,1.0,10.0,3.0,2.0,0.462,0.318,0.423,0.0,1.0,0.0,19.0,15.0,15.0,0.0,0.231,0.213,0.213,1.22,1.22,1.181,0.841,0.026,0.025,0.226,0.025,0.209,0.49,0.026,0.026,0.026,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.026,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.005,0.0,0.0,0.032,0.032,0.032
S.J,2008,S.J,2008020089,S.J,PHI,AWAY,20081022,Team Level,other,0.0,0.4,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.62,0.303,0.267,0.841,0.139,2.087,1.362,0.293,0.303,0.293,4.0,1.0,1.0,6.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0,0.106,0.198,0.0,0.0,1.0,0.0,6.0,5.0,5.0,0.0,0.066,0.198,0.198,0.172,0.172,0.171
S.J,2008,S.J,2008020089,S.J,PHI,AWAY,20081022,Team Level,all,0.6155,0.5536,0.5244,3900.0,31.915,3.604,2.323,7.921,1.01,16.553,11.588,3.549,3.768,3.709,35.0,8.0,19.0,62.0,6.0,4.0,1.0,9.0,0.0,14.0,10.0,29.0,37.0,5.0,10.0,36.0,13.0,2.0,3.0,31.0,7.0,5.0,0.689,0.952,1.963,2.0,1.0,3.0,64.97,43.0,45.219,1.0,0.526,0.766,0.766,3.364,3.514,3.498,28.016,2.251,1.872,6.602,0.939,15.955,11.381,2.21,2.161,2.12,29.0,10.0,11.0,50.0,6.0,3.0,2.0,5.0,0.0,14.0,11.0,23.0,33.0,7.0,14.0,31.0,14.0,5.0,12.0,31.0,6.0,2.0,0.906,0.79,0.554,3.0,2.0,1.0,48.013,39.0,37.545,6.0,0.409,0.631,0.631,2.029,1.923,1.916
S.J,2008,S.J,2008020089,S.J,PHI,AWAY,20081022,Team Level,5on5,0.6117,0.5316,0.5397,3248.0,25.107,2.335,1.793,6.369,0.813,12.908,9.783,2.281,2.498,2.441,27.0,7.0,8.0,42.0,4.0,3.0,1.0,6.0,0.0,11.0,10.0,23.0,30.0,5.0,10.0,27.0,12.0,0.0,2.0,24.0,7.0,3.0,0.604,0.952,0.779,2.0,1.0,1.0,44.97,34.0,36.219,1.0,0.371,0.753,0.753,1.952,2.103,2.09,20.846,1.482,1.324,4.875,0.681,12.036,8.602,1.468,1.391,1.377,21.0,8.0,8.0,37.0,3.0,1.0,0.0,4.0,0.0,12.0,9.0,18.0,26.0,7.0,14.0,20.0,11.0,2.0,10.0,23.0,5.0,1.0,0.635,0.593,0.254,2.0,1.0,0.0,35.013,29.0,27.545,5.0,0.269,0.133,0.133,1.617,1.512,1.507
S.J,2008,S.J,2008020089,S.J,PHI,AWAY,20081022,Team Level,4on5,0.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.813,0.428,0.256,0.751,0.097,1.611,0.857,0.412,0.428,0.412,3.0,1.0,2.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,1.0,0.128,0.0,0.3,0.0,0.0,1.0,6.0,4.0,4.0,0.0,0.068,0.3,0.3,0.196,0.196,0.195
S.J,2008,S.J,2008020089,S.J,PHI,AWAY,20081022,Team Level,5on4,0.9709,0.9412,0.9,458.0,6.808,1.269,0.531,1.552,0.198,3.646,1.805,1.268,1.269,1.268,8.0,1.0,7.0,16.0,2.0,1.0,0.0,3.0,0.0,3.0,0.0,6.0,7.0,0.0,0.0,4.0,1.0,1.0,1.0,7.0,0.0,2.0,0.085,0.0,1.184,0.0,0.0,2.0,16.0,9.0,9.0,0.0,0.155,0.013,0.013,1.412,1.412,1.409,0.737,0.038,0.025,0.134,0.022,0.221,0.56,0.038,0.038,0.038,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,2.0,1.0,1.0,0.0,0.0,0.038,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.006,0.0,0.0,0.044,0.044,0.044
S.J,2008,S.J,2008020102,S.J,FLA,AWAY,20081024,Team Level,other,1.0,1.0,1.0,75.0,1.338,0.075,0.086,0.255,0.043,1.077,0.464,0.074,0.075,0.074,2.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.075,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.029,0.0,0.0,0.105,0.105,0.103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S.J,2008,S.J,2008020102,S.J,FLA,AWAY,20081024,Team Level,all,0.6606,0.5906,0.5714,3600.0,39.343,4.38,2.662,8.444,1.255,22.726,16.533,4.318,4.451,4.388,50.0,6.0,19.0,75.0,3.0,4.0,0.0,18.0,2.0,13.0,16.0,47.0,53.0,3.0,6.0,43.0,19.0,3.0,5.0,42.0,9.0,5.0,0.997,1.21,2.172,0.0,1.0,2.0,74.734,56.0,55.695,2.0,0.604,0.761,0.912,4.072,4.108,4.082,30.015,2.25,2.199,6.641,0.942,17.295,12.673,2.215,2.234,2.199,35.0,7.0,10.0,52.0,4.0,2.0,1.0,12.0,1.0,14.0,9.0,31.0,38.0,5.0,10.0,31.0,20.0,5.0,8.0,31.0,10.0,1.0,0.906,1.072,0.271,1.0,2.0,1.0,52.307,42.0,42.258,6.0,0.466,0.288,0.288,2.427,2.405,2.382
S.J,2008,S.J,2008020102,S.J,FLA,AWAY,20081024,Team Level,5on5,0.5763,0.567,0.5333,2686.0,27.996,2.549,1.874,6.409,0.913,15.826,12.428,2.491,2.62,2.56,34.0,6.0,15.0,55.0,0.0,3.0,0.0,12.0,1.0,12.0,12.0,34.0,40.0,3.0,6.0,27.0,19.0,2.0,3.0,30.0,8.0,2.0,0.849,1.04,0.66,0.0,0.0,0.0,54.734,40.0,39.695,2.0,0.382,0.749,0.9,2.031,2.067,2.045,25.171,1.874,1.754,5.632,0.802,14.235,10.703,1.84,1.858,1.824,29.0,6.0,7.0,42.0,4.0,2.0,1.0,8.0,1.0,12.0,8.0,25.0,31.0,5.0,10.0,23.0,19.0,5.0,8.0,25.0,9.0,1.0,0.653,0.949,0.271,1.0,2.0,1.0,42.307,35.0,35.258,6.0,0.356,0.288,0.288,1.942,1.92,1.899
S.J,2008,S.J,2008020102,S.J,FLA,AWAY,20081024,Team Level,4on5,0.3606,0.1818,0.25,341.0,1.456,0.181,0.05,0.191,0.045,0.48,1.052,0.181,0.181,0.181,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.011,0.17,0.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,0.012,0.0,0.0,0.193,0.193,0.193,4.112,0.321,0.399,0.911,0.12,2.836,1.413,0.319,0.321,0.319,5.0,1.0,3.0,9.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,5.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,5.0,1.0,0.0,0.198,0.123,0.0,0.0,0.0,0.0,9.0,6.0,6.0,0.0,0.099,0.0,0.0,0.42,0.42,0.418
S.J,2008,S.J,2008020102,S.J,FLA,AWAY,20081024,Team Level,5on4,0.9656,0.9375,0.9231,498.0,8.553,1.574,0.652,1.589,0.254,5.343,2.588,1.572,1.574,1.572,12.0,0.0,3.0,15.0,2.0,1.0,0.0,4.0,1.0,1.0,3.0,10.0,10.0,0.0,0.0,9.0,0.0,0.0,2.0,9.0,0.0,3.0,0.062,0.0,1.513,0.0,0.0,2.0,15.0,12.0,12.0,0.0,0.181,0.012,0.012,1.743,1.743,1.741,0.733,0.056,0.045,0.099,0.02,0.223,0.556,0.056,0.056,0.056,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.056,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.01,0.0,0.0,0.066,0.066,0.066
S.J,2008,S.J,2008020111,S.J,T.B,AWAY,20081025,Team Level,other,1.0,1.0,1.0,71.0,2.968,0.32,0.18,0.644,0.095,1.669,1.092,0.316,0.32,0.316,3.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.044,0.276,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.056,0.163,0.163,0.213,0.213,0.212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S.J,2008,S.J,2008020111,S.J,T.B,AWAY,20081025,Team Level,all,0.7343,0.6765,0.6988,3600.0,41.088,4.127,2.829,9.086,1.32,23.406,17.231,4.015,4.329,4.208,45.0,13.0,11.0,69.0,3.0,4.0,0.0,8.0,1.0,18.0,24.0,42.0,55.0,3.0,9.0,28.0,12.0,6.0,3.0,46.0,6.0,6.0,1.208,0.807,2.113,2.0,0.0,1.0,72.43,58.0,60.583,1.0,0.638,0.972,0.972,3.794,3.952,3.903,18.752,1.493,1.233,4.285,0.564,10.258,7.166,1.473,1.419,1.399,22.0,3.0,8.0,33.0,0.0,1.0,0.0,10.0,0.0,9.0,5.0,22.0,25.0,7.0,17.0,18.0,25.0,4.0,8.0,18.0,6.0,1.0,0.562,0.695,0.236,0.0,0.0,0.0,31.104,25.0,23.806,1.0,0.263,0.178,0.414,1.342,1.273,1.261
S.J,2008,S.J,2008020111,S.J,T.B,AWAY,20081025,Team Level,5on5,0.7013,0.6164,0.65,2823.0,28.212,2.63,1.842,6.699,0.885,15.174,11.77,2.537,2.832,2.73,31.0,8.0,6.0,45.0,2.0,2.0,0.0,7.0,0.0,8.0,20.0,29.0,37.0,3.0,9.0,19.0,12.0,4.0,2.0,31.0,4.0,4.0,1.056,0.531,1.043,2.0,0.0,0.0,48.43,39.0,41.583,1.0,0.378,0.573,0.809,2.2,2.358,2.328,15.699,1.12,0.982,3.722,0.463,8.512,6.201,1.108,1.046,1.034,18.0,3.0,7.0,28.0,0.0,1.0,0.0,9.0,0.0,6.0,5.0,18.0,21.0,5.0,13.0,15.0,23.0,2.0,6.0,16.0,5.0,0.0,0.506,0.615,0.0,0.0,0.0,0.0,26.104,21.0,19.806,0.0,0.202,0.178,0.178,1.145,1.075,1.065
S.J,2008,S.J,2008020111,S.J,T.B,AWAY,20081025,Team Level,4on5,0.0362,0.1667,0.2,172.0,0.745,0.014,0.017,0.144,0.02,0.233,0.572,0.014,0.014,0.014,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.014,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.004,0.0,0.0,0.017,0.017,0.017,3.053,0.373,0.251,0.563,0.102,1.746,0.965,0.365,0.373,0.365,4.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,4.0,4.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.056,0.081,0.236,0.0,0.0,0.0,5.0,4.0,4.0,0.0,0.061,0.0,0.236,0.198,0.198,0.197
S.J,2008,S.J,2008020111,S.J,T.B,AWAY,20081025,Team Level,5on4,1.0,1.0,1.0,534.0,9.163,1.164,0.79,1.6,0.32,6.33,3.796,1.148,1.164,1.148,10.0,4.0,5.0,19.0,1.0,1.0,0.0,1.0,1.0,9.0,1.0,9.0,13.0,0.0,0.0,5.0,0.0,1.0,1.0,12.0,0.0,2.0,0.094,0.0,1.07,0.0,0.0,1.0,19.0,14.0,14.0,0.0,0.2,0.236,0.0,1.364,1.364,1.345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
S.J,2008,S.J,2008020132,S.J,PIT,HOME,20081028,Team Level,other,0.6057,0.8333,0.8333,155.0,3.134,0.169,0.178,0.716,0.112,1.944,1.88,0.166,0.169,0.166,3.0,2.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,4.0,0.0,0.0,4.0,0.0,0.0,1.0,5.0,0.0,0.0,0.169,0.0,0.0,1.0,0.0,0.0,5.0,5.0,5.0,0.0,0.041,0.0,0.0,0.21,0.21,0.206,0.599,0.11,0.04,0.102,0.026,0.334,0.387,0.11,0.11,0.11,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.01,0.0,0.0,0.121,0.121,0.121
S.J,2008,S.J,2008020132,S.J,PIT,HOME,20081028,Team Level,all,0.7371,0.7097,0.7246,3600.0,34.091,2.767,2.432,8.104,1.139,21.14,14.419,2.65,2.754,2.637,34.0,16.0,16.0,66.0,2.0,2.0,1.0,10.0,0.0,18.0,18.0,32.0,48.0,3.0,9.0,30.0,27.0,13.0,21.0,40.0,8.0,2.0,1.384,0.784,0.598,1.0,0.0,1.0,66.536,50.0,50.703,7.0,0.548,0.598,0.598,2.717,2.702,2.65,13.607,0.987,0.793,3.157,0.424,7.445,6.195,0.986,0.991,0.99,11.0,8.0,8.0,27.0,1.0,0.0,0.0,4.0,0.0,3.0,11.0,10.0,18.0,7.0,17.0,16.0,21.0,7.0,10.0,16.0,3.0,0.0,0.565,0.422,0.0,1.0,0.0,0.0,26.546,19.0,18.592,3.0,0.163,0.0,0.0,1.15,1.155,1.154
S.J,2008,S.J,2008020132,S.J,PIT,HOME,20081028,Team Level,5on5,0.5648,0.6154,0.6136,2745.0,18.601,1.111,1.112,4.669,0.608,11.252,8.248,1.1,1.098,1.087,20.0,7.0,13.0,40.0,0.0,0.0,0.0,8.0,0.0,10.0,9.0,20.0,27.0,3.0,9.0,19.0,26.0,13.0,17.0,22.0,5.0,0.0,0.616,0.495,0.0,0.0,0.0,0.0,40.536,27.0,27.703,7.0,0.227,0.0,0.0,1.338,1.322,1.309,12.293,0.856,0.73,2.94,0.376,6.883,5.216,0.855,0.86,0.859,9.0,8.0,8.0,25.0,1.0,0.0,0.0,4.0,0.0,3.0,9.0,8.0,16.0,6.0,15.0,13.0,17.0,7.0,9.0,15.0,2.0,0.0,0.544,0.312,0.0,1.0,0.0,0.0,24.546,17.0,16.592,3.0,0.148,0.0,0.0,1.004,1.009,1.008
S.J,2008,S.J,2008020132,S.J,PIT,HOME,20081028,Team Level,4on5,1.0,1.0,1.0,146.0,1.786,0.395,0.146,0.319,0.054,0.407,0.679,0.363,0.395,0.363,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.113,0.282,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.035,0.282,0.282,0.148,0.148,0.146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S.J,2008,S.J,2008020132,S.J,PIT,HOME,20081028,Team Level,5on4,0.9811,0.95,0.9412,554.0,10.571,1.092,0.995,2.4,0.365,7.536,3.612,1.021,1.092,1.021,9.0,7.0,3.0,19.0,0.0,1.0,0.0,1.0,0.0,6.0,8.0,9.0,16.0,0.0,0.0,4.0,1.0,0.0,3.0,13.0,2.0,1.0,0.599,0.176,0.316,0.0,0.0,0.0,19.0,16.0,16.0,0.0,0.246,0.316,0.316,1.022,1.022,0.988,0.715,0.021,0.023,0.115,0.022,0.227,0.592,0.021,0.021,0.021,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.021,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.005,0.0,0.0,0.025,0.025,0.025
S.J,2008,S.J,2008020147,S.J,DET,HOME,20081030,Team Level,other,0.0,0.1429,0.0,283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.09,0.081,0.096,0.454,0.063,1.079,1.227,0.08,0.081,0.08,2.0,1.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.081,0.0,0.0,0.0,0.0,0.0,6.0,3.0,3.0,0.0,0.024,0.0,0.0,0.105,0.105,0.104
S.J,2008,S.J,2008020147,S.J,DET,HOME,20081030,Team Level,all,0.7379,0.5321,0.5641,3600.0,31.263,3.055,2.199,7.417,1.009,17.589,12.732,2.942,3.012,2.9,33.0,11.0,14.0,58.0,4.0,3.0,1.0,7.0,3.0,12.0,15.0,29.0,40.0,4.0,8.0,28.0,29.0,9.0,4.0,33.0,6.0,5.0,0.986,0.814,1.254,1.0,1.0,2.0,58.552,44.0,43.999,1.0,0.473,0.434,0.434,3.094,3.044,3.006,24.702,1.085,1.394,6.099,0.778,13.111,11.533,1.074,1.084,1.074,27.0,7.0,17.0,51.0,2.0,1.0,0.0,8.0,0.0,6.0,17.0,25.0,32.0,4.0,8.0,33.0,16.0,1.0,7.0,31.0,2.0,1.0,0.621,0.206,0.258,1.0,1.0,0.0,49.754,34.0,33.808,4.0,0.307,0.258,0.258,1.134,1.143,1.138
S.J,2008,S.J,2008020147,S.J,DET,HOME,20081030,Team Level,5on5,0.7365,0.5647,0.5781,2885.0,26.458,2.691,1.857,6.287,0.845,14.927,10.393,2.593,2.648,2.551,26.0,11.0,11.0,48.0,3.0,2.0,1.0,6.0,3.0,11.0,12.0,23.0,34.0,4.0,8.0,22.0,27.0,7.0,2.0,27.0,5.0,5.0,0.762,0.674,1.254,0.0,1.0,2.0,48.552,37.0,36.999,0.0,0.385,0.294,0.294,2.782,2.732,2.698,19.541,0.963,0.968,4.808,0.615,10.308,9.338,0.953,0.962,0.953,22.0,5.0,10.0,37.0,2.0,1.0,0.0,7.0,0.0,4.0,13.0,20.0,25.0,4.0,8.0,25.0,16.0,0.0,5.0,24.0,2.0,1.0,0.499,0.206,0.258,1.0,1.0,0.0,35.754,27.0,26.808,4.0,0.195,0.258,0.258,0.9,0.909,0.905
S.J,2008,S.J,2008020147,S.J,DET,HOME,20081030,Team Level,4on5,0.4384,0.2,0.3333,240.0,1.376,0.032,0.035,0.248,0.041,0.45,1.195,0.032,0.032,0.032,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,0.032,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.009,0.0,0.0,0.041,0.041,0.041,3.07,0.041,0.33,0.837,0.1,1.724,0.968,0.041,0.041,0.041,3.0,1.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,4.0,0.0,0.0,3.0,0.0,0.0,1.0,4.0,0.0,0.0,0.041,0.0,0.0,0.0,0.0,0.0,8.0,4.0,4.0,0.0,0.089,0.0,0.0,0.129,0.129,0.129
S.J,2008,S.J,2008020147,S.J,DET,HOME,20081030,Team Level,5on4,1.0,1.0,1.0,192.0,3.428,0.332,0.308,0.882,0.123,2.212,1.145,0.317,0.332,0.317,5.0,0.0,2.0,7.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,4.0,4.0,0.0,0.0,2.0,0.0,0.0,1.0,4.0,1.0,0.0,0.192,0.14,0.0,1.0,0.0,0.0,7.0,5.0,5.0,0.0,0.079,0.14,0.14,0.27,0.27,0.266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S.J,2008,S.J,2008020165,S.J,COL,AWAY,20081102,Team Level,other,0.0321,0.2222,0.1667,181.0,0.773,0.026,0.031,0.195,0.021,0.343,0.385,0.026,0.026,0.026,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.026,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.008,0.0,0.0,0.034,0.034,0.034,3.38,0.785,0.474,0.594,0.113,1.551,0.548,0.721,0.785,0.721,4.0,1.0,2.0,7.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,4.0,5.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,2.0,1.0,0.082,0.384,0.319,0.0,0.0,0.0,7.0,5.0,5.0,0.0,0.13,0.505,0.505,0.345,0.345,0.337
